Epoch,Loss,Accuracy,Auc,Auc_roc,Auc_pr,Precision,Recall,F1_score,Hamming_loss,Map,V_loss,V_acc,V_auc,Val_auc_roc,Val_auc_pr,Val_precision,Val_recall,Val_f1_score,Val_hamming_loss,Val_map,LR,Next LR,Monitor,% Improv,Duration
11,0.06636492908000946,0.6904825568199158,0.9584776759147644,0.9584776759147644,0.7912861704826355,0.8433695435523987,0.5388416051864624,0.6242833733558655,0.0254170261323452,0.8212747573852539,0.10313652455806732,0.7044968008995056,0.963074266910553,0.963074266910553,0.8305307626724243,0.8972602486610413,0.5386512875556946,0.6338399052619934,0.024319365620613098,0.8446921706199646,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,0.11999445643499812,435.6519615650177
12,0.06389667838811874,0.7039456367492676,0.9628909230232239,0.9628909230232239,0.8086000084877014,0.8556287288665771,0.5600757002830505,0.6460123658180237,0.024203067645430565,0.8362176418304443,0.09883025288581848,0.7269807457923889,0.9645729660987854,0.9645729660987854,0.8480018973350525,0.9123989343643188,0.5567434430122375,0.6479701995849609,0.0230957493185997,0.8590896129608154,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,2.2293159843141885,434.2942924499512
13,0.0615675263106823,0.7132764458656311,0.9652190804481506,0.9652190804481506,0.823395848274231,0.8594358563423157,0.5797330141067505,0.663454532623291,0.023327112197875977,0.8440876603126526,0.09590590745210648,0.716274082660675,0.9659309387207031,0.9659309387207031,0.8589353561401367,0.9066147804260254,0.5748355388641357,0.6667836904525757,0.022522179409861565,0.8645670413970947,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,2.9034500166311967,436.0561373233795
14,0.059447385370731354,0.7288722991943359,0.9682203531265259,0.9682203531265259,0.8344160914421082,0.8638162016868591,0.5967622995376587,0.6808195114135742,0.022522566840052605,0.8546915054321289,0.09126795083284378,0.762312650680542,0.9688132405281067,0.9688132405281067,0.8654608726501465,0.8942420482635498,0.6258223652839661,0.709892749786377,0.020839707925915718,0.8860532641410828,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,6.465224022582381,436.7620141506195
15,0.05765506625175476,0.7454012036323547,0.9685335159301758,0.9685335159301758,0.8429222106933594,0.8686670660972595,0.6055923700332642,0.6902028322219849,0.022008420899510384,0.8642054200172424,0.08916318416595459,0.7494646906852722,0.9719456434249878,0.9719456434249878,0.8736044764518738,0.8957346081733704,0.6217105388641357,0.704407811164856,0.020954422652721405,0.8853000402450562,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,-0.7726432793082533,456.3297505378723
16,0.05565707013010979,0.743535041809082,0.9711238145828247,0.9711238145828247,0.8535954356193542,0.8745619058609009,0.6295595765113831,0.7109846472740173,0.020865870639681816,0.8701586723327637,0.08854521065950394,0.7612419724464417,0.9717437028884888,0.9717437028884888,0.880350649356842,0.908200740814209,0.6101973652839661,0.6992810368537903,0.020992659032344818,0.8885875940322876,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,-1.4948332597818443,433.18969655036926
17,0.05391089245676994,0.7596641182899475,0.9735946655273438,0.9735946655273438,0.8656482696533203,0.8798399567604065,0.6473247408866882,0.7270137071609497,0.019975626841187477,0.8820909261703491,0.08589404076337814,0.7516059875488281,0.9712002873420715,0.9712002873420715,0.877746045589447,0.9068965315818787,0.6488487124443054,0.736425518989563,0.01942490227520466,0.892400860786438,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,3.7375743323439146,431.01007199287415
18,0.05205167084932327,0.7693948149681091,0.9745570421218872,0.9745570421218872,0.8705883622169495,0.8827342987060547,0.6583622694015503,0.7377877235412598,0.0194329135119915,0.8871417045593262,0.08195807784795761,0.7655246257781982,0.9765127301216125,0.9765127301216125,0.8950624465942383,0.9225433468818665,0.65625,0.7435952425003052,0.018545428290963173,0.9035286903381348,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,0.9735843375688072,431.1272666454315
19,0.05069103091955185,0.7691282033920288,0.9765149354934692,0.9765149354934692,0.8795499205589294,0.887316107749939,0.6721328496932983,0.750243604183197,0.01871405728161335,0.8931996822357178,0.07941699773073196,0.7805139422416687,0.9771851301193237,0.9771851301193237,0.8990620970726013,0.9187706112861633,0.6883223652839661,0.773399829864502,0.017321811988949776,0.9069167971611023,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,4.008173487498415,436.5338456630707
20,0.048965465277433395,0.7781924605369568,0.9781147837638855,0.9781147837638855,0.8878176808357239,0.8912150859832764,0.6846420764923096,0.7612429857254028,0.018066609278321266,0.8980135917663574,0.07787249982357025,0.7826552391052246,0.9771460294723511,0.9771460294723511,0.902306854724884,0.9239956736564636,0.6998355388641357,0.7832150459289551,0.016633525490760803,0.9144523739814758,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,1.2690998478979147,444.46038007736206
21,0.047331470996141434,0.7843241691589355,0.978155255317688,0.978155255317688,0.8952764868736267,0.8956858515739441,0.7049300670623779,0.7782155871391296,0.017081156373023987,0.90632563829422,0.07612968981266022,0.7869378924369812,0.9788194894790649,0.9788194894790649,0.907356858253479,0.9189473390579224,0.7179276347160339,0.7958883047103882,0.016059957444667816,0.9206345677375793,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,1.6181071657531318,430.7720627784729
22,0.04577689990401268,0.792322039604187,0.9811369776725769,0.9811369776725769,0.9023193120956421,0.9005312323570251,0.7128140330314636,0.785917341709137,0.0165717750787735,0.9115331172943115,0.07541514933109283,0.7805139422416687,0.9773518443107605,0.9773518443107605,0.9086688160896301,0.9295929670333862,0.6949012875556946,0.7812982201576233,0.016633527353405952,0.9138569831848145,9.999999747378752e-06,9.999999747378752e-06,val_f1_score,-1.8331824285411513,436.26606130599976
23,0.04453195631504059,0.7989869117736816,0.9811055064201355,0.9811055064201355,0.9070857763290405,0.9048119783401489,0.7234311103820801,0.7947126030921936,0.01597192883491516,0.9163263440132141,0.07114684581756592,0.802997887134552,0.98106849193573,0.98106849193573,0.9162353873252869,0.9271591901779175,0.7327302694320679,0.8094938397407532,0.01510400976985693,0.9227714538574219,9.999999747378752e-06,9.999999747378752e-06,val_loss,6.545204646644524,434.52463936805725
24,0.04297574609518051,0.8049853444099426,0.9839428663253784,0.9839428663253784,0.9146851301193237,0.9043557047843933,0.7355198264122009,0.8038233518600464,0.015500628389418125,0.9221460819244385,0.06834585964679718,0.8019272089004517,0.9810800552368164,0.9810800552368164,0.923366129398346,0.9260385036468506,0.7516447305679321,0.8219168186187744,0.014339246787130833,0.9345265030860901,9.999999747378752e-06,9.999999747378752e-06,val_loss,3.9369084301375783,436.53796339035034
25,0.04188796877861023,0.8175153136253357,0.984312891960144,0.984312891960144,0.917191207408905,0.9098297357559204,0.7414065003395081,0.8095110058784485,0.015038848854601383,0.9279242753982544,0.06661145389080048,0.8104925155639648,0.9856982827186584,0.9856982827186584,0.9272200465202332,0.9352142214775085,0.7360197305679321,0.8135809302330017,0.014645153656601906,0.9372001886367798,9.999999747378752e-06,9.999999747378752e-06,val_loss,2.537689576164372,435.12636613845825
26,0.04057300090789795,0.8151159882545471,0.9858946800231934,0.9858946800231934,0.9250305891036987,0.9132362008094788,0.7579102516174316,0.8218219876289368,0.014224774204194546,0.9321672320365906,0.06556549668312073,0.8083511590957642,0.9848794937133789,0.9848794937133789,0.9308547973632812,0.9359243512153625,0.7327302694320679,0.8111832141876221,0.014759865589439869,0.9363363981246948,9.999999747378752e-06,9.999999747378752e-06,val_loss,1.5702362680665085,432.85401463508606
27,0.03980240598320961,0.8129832148551941,0.9849602580070496,0.9849602580070496,0.925144612789154,0.9146155714988708,0.7578051090240479,0.822535514831543,0.014172408729791641,0.9312267899513245,0.06317872554063797,0.8072805404663086,0.985356330871582,0.985356330871582,0.9352646470069885,0.9210526347160339,0.7771381735801697,0.8369041681289673,0.013459773734211922,0.9381352663040161,9.999999747378752e-06,9.999999747378752e-06,val_loss,3.640285307405002,431.3672025203705
28,0.03865257650613785,0.8137829899787903,0.9856342077255249,0.9856342077255249,0.9291098713874817,0.915055513381958,0.7711552381515503,0.8318928480148315,0.013605895452201366,0.9342711567878723,0.06228664889931679,0.8222697973251343,0.9849768877029419,0.9849768877029419,0.9384893774986267,0.9378757476806641,0.7697368264198303,0.8397095203399658,0.013077395036816597,0.9446714520454407,9.999999747378752e-06,9.999999747378752e-06,val_loss,1.411988978390168,448.96414589881897
29,0.037532106041908264,0.8265795707702637,0.987760066986084,0.987760066986084,0.9352003931999207,0.920306921005249,0.7817723155021667,0.8414511680603027,0.012948927469551563,0.9411521553993225,0.0627007707953453,0.7976445555686951,0.9843758940696716,0.9843758940696716,0.9345256090164185,0.9402229189872742,0.7631579041481018,0.8335700631141663,0.013268585316836834,0.9395995736122131,9.999999747378752e-06,9.999999747378752e-06,val_loss,-0.6648646272460824,435.3041377067566
30,0.03642861545085907,0.8260464072227478,0.9870566129684448,0.9870566129684448,0.9377177357673645,0.9218672513961792,0.7826132774353027,0.8418527245521545,0.01284895371645689,0.9414229393005371,0.05788851156830788,0.8254817724227905,0.9879018664360046,0.9879018664360046,0.9465875625610352,0.926174521446228,0.7944079041481018,0.8512851595878601,0.012503824196755886,0.9449505805969238,9.999999747378752e-06,9.999999747378752e-06,val_loss,7.061123705849511,436.2848460674286
31,0.03543414920568466,0.8312450051307678,0.9873012900352478,0.9873012900352478,0.9405537843704224,0.9295722842216492,0.7950173616409302,0.8531167507171631,0.012011079117655754,0.9455241560935974,0.058520011603832245,0.8137044906616211,0.9870240092277527,0.9870240092277527,0.9437740445137024,0.9406036734580994,0.7944079041481018,0.8531187772750854,0.011892015114426613,0.9495096802711487,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.0908900892696203,433.7212357521057
32,0.03414645418524742,0.8369768261909485,0.9893102645874023,0.9893102645874023,0.9467506408691406,0.9319985508918762,0.8024808168411255,0.8589053153991699,0.011596905067563057,0.9509275555610657,0.055731747299432755,0.835117757320404,0.9874973893165588,0.9874973893165588,0.9486144185066223,0.9360076189041138,0.8059210777282715,0.8622424602508545,0.011586113832890987,0.9535432457923889,9.999999747378752e-06,9.999999747378752e-06,val_loss,3.725720718056745,429.89170503616333
33,0.03352545574307442,0.8412423133850098,0.9902811050415039,0.9902811050415039,0.9479116797447205,0.935413122177124,0.8068958520889282,0.8635006546974182,0.01126842387020588,0.9529619216918945,0.056794099509716034,0.8211991190910339,0.9884390234947205,0.9884390234947205,0.9478188157081604,0.9320197105407715,0.7779605388641357,0.8403575420379639,0.01296268031001091,0.9450637698173523,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.9061885940441208,430.65003085136414
34,0.03256319835782051,0.838976263999939,0.9904232025146484,0.9904232025146484,0.9507750272750854,0.9339371919631958,0.8128876090049744,0.8663452863693237,0.011077996343374252,0.9540124535560608,0.0535321980714798,0.8329764604568481,0.9853255152702332,0.9853255152702332,0.9483751058578491,0.9404990673065186,0.8059210777282715,0.8636244535446167,0.01139492355287075,0.954294741153717,9.999999747378752e-06,9.999999747378752e-06,val_loss,3.946671932131122,431.8799831867218
35,0.031476400792598724,0.8493735194206238,0.9911423921585083,0.9911423921585083,0.9546841979026794,0.9355534315109253,0.8209818005561829,0.8720777034759521,0.010668586939573288,0.9581809043884277,0.05328467860817909,0.8158458471298218,0.9878991842269897,0.9878991842269897,0.9453299641609192,0.9374398589134216,0.8009868264198303,0.8581717014312744,0.011739064939320087,0.9506338238716125,9.999999747378752e-06,9.999999747378752e-06,val_loss,0.4623749298883642,427.1530964374542
36,0.03097381629049778,0.8447080850601196,0.9908455014228821,0.9908455014228821,0.9554317593574524,0.9361348748207092,0.8289709091186523,0.877156674861908,0.010306774638593197,0.9579341411590576,0.05327353626489639,0.8115631937980652,0.9883658289909363,0.9883658289909363,0.9519402384757996,0.9517716765403748,0.7952302694320679,0.8608900308609009,0.011394921690225601,0.954712986946106,9.999999747378752e-06,9.999999747378752e-06,val_loss,0.02091097023336321,428.1608831882477
37,0.030080828815698624,0.8524393439292908,0.9915265440940857,0.9915265440940857,0.9576466679573059,0.9385289549827576,0.8329654335975647,0.8807030320167542,0.010035419836640358,0.9620869159698486,0.04954313486814499,0.8340471386909485,0.9898093342781067,0.9898093342781067,0.9582298994064331,0.9541547298431396,0.8215460777282715,0.8788341879844666,0.010133068077266216,0.9645691514015198,9.999999747378752e-06,9.999999747378752e-06,val_loss,7.002353623011661,427.94030833244324
38,0.029376573860645294,0.8519061803817749,0.9924455285072327,0.9924455285072327,0.9598503112792969,0.9446420073509216,0.8376957774162292,0.8860148787498474,0.00957364123314619,0.9634202122688293,0.04972786083817482,0.8201285004615784,0.9893211126327515,0.9893211126327515,0.9572888016700745,0.9530651569366455,0.8182565569877625,0.8765878081321716,0.010324259288609028,0.9602024555206299,9.999999747378752e-06,9.999999747378752e-06,val_loss,-0.37285886434409937,426.6553976535797
39,0.02857951819896698,0.8541722297668457,0.9926345944404602,0.9926345944404602,0.9627672433853149,0.9496855139732361,0.841269850730896,0.8904480934143066,0.009207069873809814,0.9650753140449524,0.045767560601234436,0.835117757320404,0.9900214076042175,0.9900214076042175,0.9601741433143616,0.9517624974250793,0.84375,0.8923732042312622,0.00925359595566988,0.9663974046707153,9.999999747378752e-06,9.999999747378752e-06,val_loss,7.620781924597496,437.0582354068756
40,0.028021741658449173,0.8564382791519165,0.9928828477859497,0.9928828477859497,0.9632298350334167,0.9492003917694092,0.8485230803489685,0.8945146799087524,0.008916670456528664,0.9661694765090942,0.04755322262644768,0.8254817724227905,0.9918177723884583,0.9918177723884583,0.9620147347450256,0.9496676325798035,0.8223684430122375,0.8759957551956177,0.010286021046340466,0.9619396924972534,9.999999747378752e-06,9.999999747378752e-06,val_loss,-3.9015888147752382,430.44413685798645
41,0.027288075536489487,0.8555052280426025,0.9931373596191406,0.9931373596191406,0.9653671979904175,0.9470553994178772,0.8536739349365234,0.8962123394012451,0.008788133040070534,0.9675804972648621,0.046534985303878784,0.8201285004615784,0.9925783276557922,0.9925783276557922,0.9634889364242554,0.9571428298950195,0.8264802694320679,0.8815122842788696,0.00978892669081688,0.9624862670898438,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.6767874288315232,441.45220851898193
42,0.026495251804590225,0.8564382791519165,0.9934016466140747,0.9934016466140747,0.9676651358604431,0.9514371752738953,0.8629243969917297,0.9038500189781189,0.008202573284506798,0.9694153666496277,0.04323747009038925,0.8297644257545471,0.9935663938522339,0.9935663938522339,0.9697698354721069,0.9535747170448303,0.8445723652839661,0.8925884962081909,0.009138881228864193,0.9683170318603516,9.999999747378752e-06,9.999999747378752e-06,val_loss,5.5281305745994755,427.45911264419556
43,0.025949586182832718,0.8584377765655518,0.9929503202438354,0.9929503202438354,0.9685692191123962,0.95746910572052,0.8637653589248657,0.9069910049438477,0.007907415740191936,0.9704930782318115,0.0439329668879509,0.8297644257545471,0.9891438484191895,0.9891438484191895,0.961401641368866,0.9537892937660217,0.8486841917037964,0.8948281407356262,0.00894769188016653,0.9653223752975464,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.6085510926233386,428.7921898365021
44,0.025381574407219887,0.864436149597168,0.993615984916687,0.993615984916687,0.9692343473434448,0.9558550119400024,0.8649216890335083,0.9069353342056274,0.007926457561552525,0.9714477062225342,0.04255400225520134,0.8372591137886047,0.9926985502243042,0.9926985502243042,0.9669185280799866,0.9526842832565308,0.8610197305679321,0.9023027420043945,0.00845059659332037,0.9668596386909485,9.999999747378752e-06,9.999999747378752e-06,val_loss,1.580730402956282,449.55415177345276
45,0.024747155606746674,0.8649693131446838,0.9942938089370728,0.9942938089370728,0.9718266725540161,0.9544719457626343,0.8682854771614075,0.9084091782569885,0.007840768434107304,0.9734553098678589,0.040634408593177795,0.8479657173156738,0.9932478070259094,0.9932478070259094,0.9698842763900757,0.9700654745101929,0.8527960777282715,0.9044348001480103,0.008068217895925045,0.9754407405853271,9.999999747378752e-06,9.999999747378752e-06,val_loss,4.510959158462971,427.47429943084717
46,0.024417608976364136,0.8615036010742188,0.9945794343948364,0.9945794343948364,0.9714829325675964,0.9534668326377869,0.8658677339553833,0.9065275192260742,0.00798834953457117,0.9741204380989075,0.038875408470630646,0.8576017022132874,0.9944023489952087,0.9944023489952087,0.9726414680480957,0.9608379006385803,0.8675987124443054,0.9100868105888367,0.007800551597028971,0.9767098426818848,9.999999747378752e-06,9.999999747378752e-06,val_loss,4.328843911961037,448.8634750843048
47,0.023677824065089226,0.8680351972579956,0.9945062398910522,0.9945062398910522,0.9741178154945374,0.9600414633750916,0.876379668712616,0.9154968857765198,0.007250447757542133,0.977129340171814,0.038636136800050735,0.8479657173156738,0.9951167106628418,0.9951167106628418,0.9750533103942871,0.9604415893554688,0.8585526347160339,0.9042155742645264,0.008221169002354145,0.9720538258552551,9.999999747378752e-06,9.999999747378752e-06,val_loss,0.6154833608003727,431.2879936695099
48,0.023062262684106827,0.8635030388832092,0.9947018027305603,0.9947018027305603,0.9758691787719727,0.9593263268470764,0.8801639676094055,0.917189359664917,0.007117154076695442,0.977006196975708,0.03673670440912247,0.8522483706474304,0.995532214641571,0.995532214641571,0.9770323634147644,0.9539711475372314,0.8692434430122375,0.9071605205535889,0.008029979653656483,0.9777271151542664,9.999999747378752e-06,9.999999747378752e-06,val_loss,4.916206816323764,452.1834862232208
49,0.02240235172212124,0.8741669058799744,0.9955087304115295,0.9955087304115295,0.9778847098350525,0.9625656008720398,0.886576235294342,0.9222882390022278,0.0066982158459723,0.9795083999633789,0.03708719462156296,0.8683083653450012,0.9924291372299194,0.9924291372299194,0.973429799079895,0.9612612724304199,0.8774670958518982,0.9151790142059326,0.007341695483773947,0.9770680069923401,9.999999747378752e-06,9.999999747378752e-06,val_loss,-0.95406002818657,435.678893327713
50,0.02189449965953827,0.873500406742096,0.9961199760437012,0.9961199760437012,0.9794358015060425,0.9630857110023499,0.8858404159545898,0.9221534729003906,0.006707737687975168,0.9802977442741394,0.03704279288649559,0.8479657173156738,0.9940659403800964,0.9940659403800964,0.9747890830039978,0.9647377729415894,0.8774670958518982,0.9168983697891235,0.007188743911683559,0.9720580577850342,9.999999747378752e-06,9.999999747378752e-06,val_loss,-0.8331952533475354,450.22356247901917
51,0.02159593440592289,0.8736336827278137,0.9959712028503418,0.9959712028503418,0.979904294013977,0.9650142192840576,0.8901503086090088,0.9253947138786316,0.006436379626393318,0.9815813302993774,0.03452776372432709,0.8640257120132446,0.9953275322914124,0.9953275322914124,0.9775864481925964,0.9634906649589539,0.8898026347160339,0.9242711067199707,0.0066916500218212605,0.9794774055480957,9.999999747378752e-06,9.999999747378752e-06,val_loss,6.012898326957317,429.79840898513794
52,0.020832298323512077,0.8728339076042175,0.9961485266685486,0.9961485266685486,0.9818890690803528,0.9675999283790588,0.900977611541748,0.9325346946716309,0.0058508203364908695,0.9838155508041382,0.035183802247047424,0.8522483706474304,0.9949949979782104,0.9949949979782104,0.978748619556427,0.967332124710083,0.8766447305679321,0.91794753074646,0.0071122669614851475,0.9784466028213501,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.9000318930533995,432.63257336616516
53,0.02056574821472168,0.873900294303894,0.9964279532432556,0.9964279532432556,0.9817230105400085,0.9658061861991882,0.8966677188873291,0.9293666481971741,0.0061174179427325726,0.984044075012207,0.03569972887635231,0.8511777520179749,0.9948456883430481,0.9948456883430481,0.9751349091529846,0.9590383172035217,0.8856908082962036,0.9196218848228455,0.0070740291848778725,0.9782746434211731,9.999999747378752e-06,9.999999747378752e-06,val_loss,-3.394268917565304,428.0966064929962
54,0.020053623244166374,0.8741669058799744,0.9961970448493958,0.9961970448493958,0.9821284413337708,0.9686757922172546,0.9004520177841187,0.9327512383460999,0.00582701712846756,0.9839140772819519,0.03133084625005722,0.8672376871109009,0.9955376982688904,0.9955376982688904,0.9819085001945496,0.9707705974578857,0.9013158082962036,0.933974027633667,0.0058504133485257626,0.9832792282104492,9.999999747378752e-06,9.999999747378752e-06,val_loss,9.258976340878478,438.4904923439026
55,0.02004694752395153,0.8761663436889648,0.996735692024231,0.996735692024231,0.9813724756240845,0.9673224687576294,0.8992956876754761,0.9314646124839783,0.005936511792242527,0.9841232299804688,0.03426157310605049,0.8543897271156311,0.9965282082557678,0.9965282082557678,0.9788012504577637,0.9629294872283936,0.8758223652839661,0.9157111644744873,0.007341694552451372,0.9758403897285461,9.999999747378752e-06,9.999999747378752e-06,val_loss,-9.35412606669671,429.02109694480896
56,0.019244397059082985,0.8790988922119141,0.9966216683387756,0.9966216683387756,0.9844827651977539,0.9691302180290222,0.9042363166809082,0.9351292252540588,0.005641353316605091,0.9864486455917358,0.0320722870528698,0.881156325340271,0.9964174628257751,0.9964174628257751,0.9801502823829651,0.9731663465499878,0.8947368264198303,0.9311778545379639,0.006041603162884712,0.9828835129737854,9.999999747378752e-06,9.999999747378752e-06,val_loss,-2.3664882745106897,433.8525092601776
57,0.019032558426260948,0.8740335702896118,0.996705174446106,0.996705174446106,0.9843703508377075,0.9697990417480469,0.9080206155776978,0.9375006556510925,0.005446166265755892,0.9861802458763123,0.030063249170780182,0.8693790435791016,0.9941714406013489,0.9941714406013489,0.9790119528770447,0.9746281504631042,0.9161184430122375,0.943496823310852,0.005009177606552839,0.9849286079406738,9.999999747378752e-06,9.999999747378752e-06,val_loss,4.045843732276218,432.5389840602875
58,0.01848735474050045,0.8782991170883179,0.9963287711143494,0.9963287711143494,0.9849964380264282,0.9727455973625183,0.9116997718811035,0.9408746957778931,0.00515576871111989,0.9874357581138611,0.03212461993098259,0.8522483706474304,0.9956000447273254,0.9956000447273254,0.9801732301712036,0.967943012714386,0.8939144611358643,0.9279879331588745,0.006309269927442074,0.9800979495048523,9.999999747378752e-06,9.999999747378752e-06,val_loss,-6.856779679709226,430.0991005897522
59,0.018158528953790665,0.8784323930740356,0.9969817399978638,0.9969817399978638,0.9859914183616638,0.9715302586555481,0.9183223247528076,0.9438697099685669,0.004917734768241644,0.9868760108947754,0.03131122887134552,0.8522483706474304,0.9962610006332397,0.9962610006332397,0.9826284050941467,0.9656690359115601,0.9021381735801697,0.9318562150001526,0.006041604094207287,0.9791872501373291,9.999999747378752e-06,9.999999747378752e-06,val_loss,-4.151180377995554,432.27760457992554
60,0.017826003953814507,0.8805651664733887,0.9971685409545898,0.9971685409545898,0.986386775970459,0.972713053226471,0.9143277406692505,0.942198634147644,0.005041512660682201,0.9869491457939148,0.030637387186288834,0.8768736720085144,0.9963932037353516,0.9963932037353516,0.9795116782188416,0.9715049266815186,0.8972039222717285,0.9315099716186523,0.006003364454954863,0.9816839098930359,9.999999747378752e-06,9.999999747378752e-06,val_loss,-1.9097670123649915,429.41240549087524
